bb;bb;icount;execcount;ilen;len;nhmnp1;nhmnp1err;nhmnp1werr;nhmlbr2;nhmlbr2err;nhmlbr2werr;nhmlbr1;nhmlbr1err;nhmlbr1werr;nhmnp2;nhmnp2err;nhmnp2werr
373384;373384;20;4;5;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373405;373405;24;4;6;25;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373430;373430;24;4;6;25;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373470;373470;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373495;373495;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373520;373520;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373545;373545;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373570;373570;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373595;373595;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373620;373620;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
373645;373645;52;4;13;63;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
394448;394448;2;1;2;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
395136;395136;112;8;14;36;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
395176;395176;46;46;1;3;0;1.0;46.0;0.0;1.0;46.0;0.0;1.0;46.0;0;1.0;46.0
395179;395179;108;54;2;5;0;1.0;54.0;0.0;1.0;54.0;0.0;1.0;54.0;0;1.0;54.0
395184;395184;486;54;9;32;0;1.0;54.0;0.0;1.0;54.0;0.0;1.0;54.0;0;1.0;54.0
395216;395216;108;54;2;5;0;1.0;54.0;0.0;1.0;54.0;0.0;1.0;54.0;0;1.0;54.0
395221;395221;8;8;1;2;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
395223;395223;24;8;3;9;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
395232;395232;80;8;10;27;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
397152;397152;63;7;9;42;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397194;397194;28;7;4;15;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397209;397209;6;6;1;2;0;1.0;6.0;0.0;1.0;6.0;0.0;1.0;6.0;0;1.0;6.0
397211;397211;56;7;8;35;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397248;397248;14;7;2;6;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397254;397254;14;7;2;7;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397261;397261;42;7;6;20;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397281;397281;7;7;1;7;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397288;397288;382;191;2;7;0;1.0;191.0;0.0;1.0;191.0;0.0;1.0;191.0;0;1.0;191.0
397295;397295;28;7;4;15;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397310;397310;14;7;2;4;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
397314;397314;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397322;397322;760;190;4;12;0;1.0;190.0;0.0;1.0;190.0;0.0;1.0;190.0;0;1.0;190.0
397334;397334;6;6;1;2;0;1.0;6.0;0.0;1.0;6.0;0.0;1.0;6.0;0;1.0;6.0
397424;397424;2;1;2;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397744;397744;7;1;7;20;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397764;397764;1;1;1;4;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397768;397768;30;5;6;21;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
397789;397789;20;4;5;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
397810;397810;8;4;2;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
397835;397835;4;1;4;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397854;397854;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397868;397868;2;1;2;6;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397874;397874;3;1;3;13;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397887;397887;2;1;2;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
397952;397952;32;4;8;34;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
397986;397986;4;4;1;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398368;398368;36;4;9;28;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398412;398412;8;4;2;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398425;398425;12;4;3;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398441;398441;24;4;6;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398457;398457;15;3;5;20;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
398520;398520;4;1;4;20;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
398552;398552;6;3;2;6;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
398558;398558;15;3;5;20;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
398578;398578;16;4;4;24;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398617;398617;8;4;2;12;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398629;398629;12;4;3;10;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398639;398639;44;4;11;41;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
398680;398680;3;1;3;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
398688;398688;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
427664;427664;10;1;10;34;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
427750;427750;5;1;5;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
427776;427776;13;1;13;43;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
427819;427819;8;1;8;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
427874;427874;4;1;4;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
429360;429360;35;7;5;17;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
429377;429377;64;8;8;28;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
429405;429405;14;7;2;4;0;1.0;7.0;0.0;1.0;7.0;0.0;1.0;7.0;0;1.0;7.0
440816;440816;44;11;4;13;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440829;440829;22;11;2;6;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440835;440835;44;11;4;22;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440857;440857;44;11;4;16;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440885;440885;22;11;2;9;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440894;440894;66;11;6;28;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440922;440922;55;11;5;13;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440935;440935;66;11;6;20;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440955;440955;33;11;3;17;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440979;440979;22;11;2;4;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
440983;440983;33;11;3;4;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442544;442544;143;11;13;52;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442596;442596;22;11;2;6;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442602;442602;44;11;4;22;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442624;442624;44;11;4;16;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442652;442652;22;11;2;9;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442661;442661;66;11;6;25;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442686;442686;22;11;2;5;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442695;442695;22;11;2;6;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442701;442701;66;11;6;20;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442728;442728;22;11;2;5;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442749;442749;77;11;7;28;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442794;442794;55;11;5;19;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442813;442813;44;11;4;16;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442840;442840;33;11;3;17;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442864;442864;22;11;2;4;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
442868;442868;11;11;1;5;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
457104;457104;25;5;5;13;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457117;457117;20;5;4;22;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457139;457139;20;5;4;16;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457167;457167;10;5;2;9;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457176;457176;30;5;6;25;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457201;457201;16;4;4;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
457216;457216;10;5;2;6;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457222;457222;30;5;6;20;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457242;457242;15;5;3;17;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457266;457266;10;5;2;4;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457270;457270;15;5;3;5;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
457275;457275;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457287;457287;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457568;457568;13;1;13;53;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457638;457638;7;1;7;35;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457673;457673;7;1;7;33;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457706;457706;4;1;4;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457720;457720;3;1;3;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
457734;457734;9;1;9;56;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
462448;462448;143;11;13;54;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462502;462502;55;11;5;21;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462523;462523;55;11;5;16;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462640;462640;66;11;6;20;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462660;462660;66;11;6;23;333333;30302.0;333322.0;0.0;1.0;11.0;0.0;1.0;11.0;333333;30302.0;333322.0
462683;462683;44;11;4;17;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462787;462787;121;11;11;40;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
462827;462827;110;11;10;41;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
463056;463056;55;11;5;16;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
463072;463072;456;76;6;18;0;1.0;76.0;0.0;1.0;76.0;0.0;1.0;76.0;0;1.0;76.0
463090;463090;11;11;1;5;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
463168;463168;60;5;12;29;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463200;463200;15;5;3;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463211;463211;10;5;2;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463219;463219;20;5;4;16;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463235;463235;10;5;2;5;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463251;463251;15;5;3;13;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463276;463276;30;5;6;11;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463296;463296;15;5;3;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
463392;463392;4;1;4;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
465024;465024;3;1;3;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
465033;465033;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
465038;465038;10;1;10;33;1600000;1599999.0;1599999.0;0.0;1.0;1.0;0.0;1.0;1.0;1600000;1599999.0;1599999.0
465616;465616;50;5;10;38;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465654;465654;35;5;7;27;571428;114284.6;571423.0;0.0;1.0;5.0;0.0;1.0;5.0;571428;114284.6;571423.0
465688;465688;15;5;3;11;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465699;465699;20;5;4;13;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465746;465746;25;5;5;19;400000;79999.0;399995.0;0.0;1.0;5.0;0.0;1.0;5.0;400000;79999.0;399995.0
465765;465765;20;5;4;15;1000000;199999.0;999995.0;0.0;1.0;5.0;0.0;1.0;5.0;1000000;199999.0;999995.0
465780;465780;45;5;9;36;4888884;977775.8;4888879.0;0.0;1.0;5.0;0.0;1.0;5.0;4888884;977775.8;4888879.0
465816;465816;20;5;4;17;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465864;465864;10;5;2;5;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465904;465904;10;5;2;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465912;465912;5;5;1;2;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
465920;465920;72;12;6;17;333333;27776.75;333321.0;0.0;1.0;12.0;0.0;1.0;12.0;333333;27776.75;333321.0
465937;465937;36;12;3;10;5999994;499998.5;5999982.0;0.0;1.0;12.0;0.0;1.0;12.0;5999994;499998.5;5999982.0
465947;465947;48;12;4;15;0;1.0;12.0;0.0;1.0;12.0;0.0;1.0;12.0;0;1.0;12.0
466032;466032;15;5;3;12;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
466076;466076;10;5;2;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
466096;466096;10;5;2;8;5000000;999999.0;4999995.0;0.0;1.0;5.0;0.0;1.0;5.0;5000000;999999.0;4999995.0
466104;466104;15;5;3;7;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
466112;466112;9;1;9;34;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466146;466146;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466168;466168;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466177;466177;2;1;2;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466187;466187;6;1;6;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466208;466208;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466217;466217;6;1;6;23;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466240;466240;2;1;2;11;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466255;466255;2;1;2;9;1000000;999999.0;999999.0;0.0;1.0;1.0;0.0;1.0;1.0;1000000;999999.0;999999.0
466264;466264;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466274;466274;12;1;12;45;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466319;466319;2;1;2;8;1000000;999999.0;999999.0;0.0;1.0;1.0;0.0;1.0;1.0;1000000;999999.0;999999.0
466336;466336;2;1;2;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466416;466416;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466504;466504;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
466512;466512;6;1;6;23;333333;333332.0;333332.0;0.0;1.0;1.0;0.0;1.0;1.0;333333;333332.0;333332.0
469456;469456;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
469466;469466;4;1;4;23;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
470720;470720;16;2;8;29;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
470754;470754;8;2;4;12;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
470766;470766;5;1;5;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
470784;470784;5;1;5;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
470960;470960;24;2;12;31;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
471214;471214;12;2;6;9;2333331;1166664.5;2333329.0;0.0;1.0;2.0;0.0;1.0;2.0;2333331;1166664.5;2333329.0
472688;472688;11;1;11;23;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
472822;472822;6;1;6;29;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
472851;472851;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473176;473176;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473191;473191;9;1;9;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473223;473223;6;3;2;5;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473228;473228;2;2;1;3;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
473231;473231;12;3;4;17;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473294;473294;9;3;3;16;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473310;473310;6;3;2;6;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473320;473320;9;3;3;10;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473330;473330;3;3;1;2;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473456;473456;7;1;7;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473471;473471;4;1;4;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473490;473490;2;1;2;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473504;473504;12;3;4;15;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473519;473519;6;2;3;10;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
473529;473529;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473539;473539;3;1;3;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473556;473556;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473574;473574;3;1;3;7;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473581;473581;6;1;6;30;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473611;473611;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473621;473621;5;1;5;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473638;473638;2;1;2;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473648;473648;12;3;4;23;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
473671;473671;7;1;7;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473792;473792;11;1;11;56;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473856;473856;6;1;6;24;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473880;473880;3;1;3;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473908;473908;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
473916;473916;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475008;475008;20;1;20;140;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475169;475169;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475280;475280;2;1;2;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475728;475728;9;1;9;38;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475766;475766;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475775;475775;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475785;475785;7;1;7;23;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475808;475808;2;1;2;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
475816;475816;16;1;16;85;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
478192;478192;7;1;7;29;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
478221;478221;5;1;5;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
478240;478240;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
478255;478255;3;1;3;13;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
478268;478268;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
480576;480576;10;1;10;38;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
480627;480627;5;1;5;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
480643;480643;5;1;5;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
480660;480660;10;1;10;48;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
480712;480712;5;1;5;20;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
482800;482800;10;1;10;31;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
483208;483208;3;1;3;13;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
483618;483618;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
483638;483638;12;1;12;30;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
483668;483668;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
483680;483680;635;127;5;17;0;1.0;127.0;0.0;1.0;127.0;0.0;1.0;127.0;0;1.0;127.0
